ImageID,ans,HumanID
../input/data/train/images/003582_female_Asian_58/normal.jpg,16,1507
../input/data/train/images/003583_female_Asian_60/incorrect_mask.jpg,11,1508
../input/data/train/images/003583_female_Asian_60/mask1.jpg,5,1508
../input/data/train/images/003583_female_Asian_60/mask2.jpg,5,1508
../input/data/train/images/003583_female_Asian_60/mask3.jpg,5,1508
../input/data/train/images/003583_female_Asian_60/mask4.jpg,5,1508
../input/data/train/images/003583_female_Asian_60/mask5.jpg,5,1508
../input/data/train/images/003583_female_Asian_60/normal.jpg,17,1508
../input/data/train/images/003586_male_Asian_60/incorrect_mask.jpg,8,1509
../input/data/train/images/003586_male_Asian_60/mask1.jpg,2,1509
../input/data/train/images/003586_male_Asian_60/mask2.jpg,2,1509
../input/data/train/images/003586_male_Asian_60/mask3.jpg,2,1509
../input/data/train/images/003586_male_Asian_60/mask4.jpg,2,1509
../input/data/train/images/003586_male_Asian_60/mask5.jpg,2,1509
../input/data/train/images/003586_male_Asian_60/normal.jpg,14,1509
../input/data/train/images/003587_female_Asian_58/incorrect_mask.jpg,10,1510
../input/data/train/images/003587_female_Asian_58/mask1.jpg,4,1510
../input/data/train/images/003587_female_Asian_58/normal.jpg,16,1510
../input/data/train/images/003588_male_Asian_54/incorrect_mask.jpg,7,1511
../input/data/train/images/003588_male_Asian_54/mask3.jpg,1,1511
../input/data/train/images/003588_male_Asian_54/normal.jpg,13,1511
../input/data/train/images/003589_female_Asian_54/incorrect_mask.jpg,10,1512
../input/data/train/images/003589_female_Asian_54/mask4.jpg,4,1512
../input/data/train/images/003589_female_Asian_54/normal.jpg,16,1512
../input/data/train/images/003590_female_Asian_58/incorrect_mask.jpg,10,1513
../input/data/train/images/003590_female_Asian_58/mask1.jpg,4,1513
../input/data/train/images/003590_female_Asian_58/normal.jpg,16,1513
../input/data/train/images/003592_female_Asian_58/incorrect_mask.jpg,10,1514
../input/data/train/images/003592_female_Asian_58/mask3.jpg,4,1514
../input/data/train/images/003592_female_Asian_58/normal.jpg,16,1514
../input/data/train/images/003593_male_Asian_58/incorrect_mask.jpg,7,1515
../input/data/train/images/003593_male_Asian_58/mask2.jpg,1,1515
../input/data/train/images/003593_male_Asian_58/normal.jpg,13,1515
../input/data/train/images/003595_male_Asian_50/incorrect_mask.jpg,7,1516
../input/data/train/images/003595_male_Asian_50/mask1.jpg,1,1516
../input/data/train/images/003595_male_Asian_50/normal.jpg,13,1516
../input/data/train/images/003596_female_Asian_59/incorrect_mask.jpg,10,1517
../input/data/train/images/003596_female_Asian_59/mask5.jpg,4,1517
../input/data/train/images/003596_female_Asian_59/normal.jpg,16,1517
../input/data/train/images/003598_male_Asian_58/incorrect_mask.jpg,7,1518
../input/data/train/images/003598_male_Asian_58/mask2.jpg,1,1518
../input/data/train/images/003598_male_Asian_58/normal.jpg,13,1518
../input/data/train/images/003599_female_Asian_58/incorrect_mask.jpg,10,1519
../input/data/train/images/003599_female_Asian_58/mask4.jpg,4,1519
../input/data/train/images/003599_female_Asian_58/normal.jpg,16,1519
../input/data/train/images/003600_female_Asian_59/incorrect_mask.jpg,10,1520
../input/data/train/images/003600_female_Asian_59/mask5.jpg,4,1520
../input/data/train/images/003600_female_Asian_59/normal.jpg,16,1520
../input/data/train/images/003601_male_Asian_55/incorrect_mask.jpg,7,1521
../input/data/train/images/003601_male_Asian_55/mask1.jpg,1,1521
../input/data/train/images/003601_male_Asian_55/normal.jpg,13,1521
../input/data/train/images/003602_male_Asian_58/incorrect_mask.jpg,7,1522
../input/data/train/images/003602_male_Asian_58/mask3.jpg,1,1522
../input/data/train/images/003602_male_Asian_58/normal.jpg,13,1522
../input/data/train/images/003610_male_Asian_57/incorrect_mask.jpg,7,1523
../input/data/train/images/003610_male_Asian_57/mask1.jpg,1,1523
../input/data/train/images/003610_male_Asian_57/normal.jpg,13,1523
../input/data/train/images/003615_male_Asian_59/incorrect_mask.jpg,7,1524
../input/data/train/images/003615_male_Asian_59/mask5.jpg,1,1524
../input/data/train/images/003615_male_Asian_59/normal.jpg,13,1524
../input/data/train/images/003617_male_Asian_56/incorrect_mask.jpg,7,1525
../input/data/train/images/003617_male_Asian_56/mask2.jpg,1,1525
../input/data/train/images/003617_male_Asian_56/normal.jpg,13,1525
../input/data/train/images/003619_male_Asian_57/incorrect_mask.jpg,7,1526
../input/data/train/images/003619_male_Asian_57/mask4.jpg,1,1526
../input/data/train/images/003619_male_Asian_57/normal.jpg,13,1526
../input/data/train/images/003628_male_Asian_58/incorrect_mask.jpg,7,1527
../input/data/train/images/003628_male_Asian_58/mask5.jpg,1,1527
../input/data/train/images/003628_male_Asian_58/normal.jpg,13,1527
../input/data/train/images/003632_male_Asian_43/incorrect_mask.jpg,7,1528
../input/data/train/images/003632_male_Asian_43/mask4.jpg,1,1528
../input/data/train/images/003632_male_Asian_43/normal.jpg,13,1528
../input/data/train/images/003636_male_Asian_60/incorrect_mask.jpg,8,1529
../input/data/train/images/003636_male_Asian_60/mask1.jpg,2,1529
../input/data/train/images/003636_male_Asian_60/mask2.jpg,2,1529
../input/data/train/images/003636_male_Asian_60/mask3.jpg,2,1529
../input/data/train/images/003636_male_Asian_60/mask4.jpg,2,1529
../input/data/train/images/003636_male_Asian_60/mask5.jpg,2,1529
../input/data/train/images/003636_male_Asian_60/normal.jpg,14,1529
../input/data/train/images/003639_male_Asian_60/incorrect_mask.jpg,8,1530
../input/data/train/images/003639_male_Asian_60/mask1.jpg,2,1530
../input/data/train/images/003639_male_Asian_60/mask2.jpg,2,1530
../input/data/train/images/003639_male_Asian_60/mask3.jpg,2,1530
../input/data/train/images/003639_male_Asian_60/mask4.jpg,2,1530
../input/data/train/images/003639_male_Asian_60/mask5.jpg,2,1530
../input/data/train/images/003639_male_Asian_60/normal.jpg,14,1530
../input/data/train/images/003642_male_Asian_59/incorrect_mask.jpg,7,1531
../input/data/train/images/003642_male_Asian_59/mask1.jpg,1,1531
../input/data/train/images/003642_male_Asian_59/normal.jpg,13,1531
../input/data/train/images/003643_male_Asian_58/incorrect_mask.jpg,7,1532
../input/data/train/images/003643_male_Asian_58/mask4.jpg,1,1532
../input/data/train/images/003643_male_Asian_58/normal.jpg,13,1532
../input/data/train/images/003646_male_Asian_60/incorrect_mask.jpg,8,1533
../input/data/train/images/003646_male_Asian_60/mask1.jpg,2,1533
../input/data/train/images/003646_male_Asian_60/mask2.jpg,2,1533
../input/data/train/images/003646_male_Asian_60/mask3.jpg,2,1533
../input/data/train/images/003646_male_Asian_60/mask4.jpg,2,1533
../input/data/train/images/003646_male_Asian_60/mask5.jpg,2,1533
../input/data/train/images/003646_male_Asian_60/normal.jpg,14,1533
../input/data/train/images/003648_male_Asian_59/incorrect_mask.jpg,7,1534
../input/data/train/images/003648_male_Asian_59/mask4.jpg,1,1534
../input/data/train/images/003648_male_Asian_59/normal.jpg,13,1534
../input/data/train/images/003652_male_Asian_56/incorrect_mask.jpg,7,1535
../input/data/train/images/003652_male_Asian_56/mask2.jpg,1,1535
../input/data/train/images/003652_male_Asian_56/normal.jpg,13,1535
../input/data/train/images/003653_male_Asian_54/incorrect_mask.jpg,7,1536
../input/data/train/images/003653_male_Asian_54/mask4.jpg,1,1536
../input/data/train/images/003653_male_Asian_54/normal.jpg,13,1536
../input/data/train/images/003655_male_Asian_59/incorrect_mask.jpg,7,1537
../input/data/train/images/003655_male_Asian_59/mask4.jpg,1,1537
../input/data/train/images/003655_male_Asian_59/normal.jpg,13,1537
../input/data/train/images/003658_male_Asian_52/incorrect_mask.jpg,7,1538
../input/data/train/images/003658_male_Asian_52/mask4.jpg,1,1538
../input/data/train/images/003658_male_Asian_52/normal.jpg,13,1538
../input/data/train/images/003664_male_Asian_60/incorrect_mask.jpg,8,1539
../input/data/train/images/003664_male_Asian_60/mask1.jpg,2,1539
../input/data/train/images/003664_male_Asian_60/mask2.jpg,2,1539
../input/data/train/images/003664_male_Asian_60/mask3.jpg,2,1539
../input/data/train/images/003664_male_Asian_60/mask4.jpg,2,1539
../input/data/train/images/003664_male_Asian_60/mask5.jpg,2,1539
../input/data/train/images/003664_male_Asian_60/normal.jpg,14,1539
../input/data/train/images/003666_male_Asian_60/incorrect_mask.jpg,8,1540
../input/data/train/images/003666_male_Asian_60/mask1.jpg,2,1540
../input/data/train/images/003666_male_Asian_60/mask2.jpg,2,1540
../input/data/train/images/003666_male_Asian_60/mask3.jpg,2,1540
../input/data/train/images/003666_male_Asian_60/mask4.jpg,2,1540
../input/data/train/images/003666_male_Asian_60/mask5.jpg,2,1540
../input/data/train/images/003666_male_Asian_60/normal.jpg,14,1540
../input/data/train/images/003669_male_Asian_59/incorrect_mask.jpg,7,1541
../input/data/train/images/003669_male_Asian_59/mask3.jpg,1,1541
../input/data/train/images/003669_male_Asian_59/normal.jpg,13,1541
../input/data/train/images/003672_male_Asian_58/incorrect_mask.jpg,7,1542
../input/data/train/images/003672_male_Asian_58/mask4.jpg,1,1542
../input/data/train/images/003672_male_Asian_58/normal.jpg,13,1542
../input/data/train/images/003676_male_Asian_58/incorrect_mask.jpg,7,1543
../input/data/train/images/003676_male_Asian_58/mask2.jpg,1,1543
../input/data/train/images/003676_male_Asian_58/normal.jpg,13,1543
../input/data/train/images/003680_male_Asian_59/incorrect_mask.jpg,7,1544
../input/data/train/images/003680_male_Asian_59/mask1.jpg,1,1544
../input/data/train/images/003680_male_Asian_59/normal.jpg,13,1544
../input/data/train/images/003682_male_Asian_57/incorrect_mask.jpg,7,1545
../input/data/train/images/003682_male_Asian_57/mask4.jpg,1,1545
../input/data/train/images/003682_male_Asian_57/normal.jpg,13,1545
../input/data/train/images/003684_male_Asian_58/incorrect_mask.jpg,7,1546
../input/data/train/images/003684_male_Asian_58/mask4.jpg,1,1546
../input/data/train/images/003684_male_Asian_58/normal.jpg,13,1546
../input/data/train/images/003695_male_Asian_49/incorrect_mask.jpg,7,1547
../input/data/train/images/003695_male_Asian_49/mask3.jpg,1,1547
../input/data/train/images/003695_male_Asian_49/normal.jpg,13,1547
../input/data/train/images/003699_male_Asian_41/incorrect_mask.jpg,7,1548
../input/data/train/images/003699_male_Asian_41/mask2.jpg,1,1548
../input/data/train/images/003699_male_Asian_41/normal.jpg,13,1548
../input/data/train/images/003701_male_Asian_60/incorrect_mask.jpg,8,1549
../input/data/train/images/003701_male_Asian_60/mask1.jpg,2,1549
../input/data/train/images/003701_male_Asian_60/mask2.jpg,2,1549
../input/data/train/images/003701_male_Asian_60/mask3.jpg,2,1549
../input/data/train/images/003701_male_Asian_60/mask4.jpg,2,1549
../input/data/train/images/003701_male_Asian_60/mask5.jpg,2,1549
../input/data/train/images/003701_male_Asian_60/normal.jpg,14,1549
../input/data/train/images/003702_female_Asian_60/incorrect_mask.jpg,11,1550
../input/data/train/images/003702_female_Asian_60/mask1.jpg,5,1550
../input/data/train/images/003702_female_Asian_60/mask2.jpg,5,1550
../input/data/train/images/003702_female_Asian_60/mask3.jpg,5,1550
../input/data/train/images/003702_female_Asian_60/mask4.jpg,5,1550
../input/data/train/images/003702_female_Asian_60/mask5.jpg,5,1550
../input/data/train/images/003702_female_Asian_60/normal.jpg,17,1550
../input/data/train/images/003703_female_Asian_55/incorrect_mask.jpg,10,1551
../input/data/train/images/003703_female_Asian_55/mask3.jpg,4,1551
../input/data/train/images/003703_female_Asian_55/normal.jpg,16,1551
../input/data/train/images/003704_male_Asian_60/incorrect_mask.jpg,8,1552
../input/data/train/images/003704_male_Asian_60/mask1.jpg,2,1552
../input/data/train/images/003704_male_Asian_60/mask2.jpg,2,1552
../input/data/train/images/003704_male_Asian_60/mask3.jpg,2,1552
../input/data/train/images/003704_male_Asian_60/mask4.jpg,2,1552
../input/data/train/images/003704_male_Asian_60/mask5.jpg,2,1552
../input/data/train/images/003704_male_Asian_60/normal.jpg,14,1552
../input/data/train/images/003705_female_Asian_58/incorrect_mask.jpg,10,1553
../input/data/train/images/003705_female_Asian_58/mask2.jpg,4,1553
../input/data/train/images/003705_female_Asian_58/normal.jpg,16,1553
../input/data/train/images/003706_male_Asian_60/incorrect_mask.jpg,8,1554
../input/data/train/images/003706_male_Asian_60/mask1.jpg,2,1554
../input/data/train/images/003706_male_Asian_60/mask2.jpg,2,1554
../input/data/train/images/003706_male_Asian_60/mask3.jpg,2,1554
../input/data/train/images/003706_male_Asian_60/mask4.jpg,2,1554
../input/data/train/images/003706_male_Asian_60/mask5.jpg,2,1554
../input/data/train/images/003706_male_Asian_60/normal.jpg,14,1554
../input/data/train/images/003707_female_Asian_59/incorrect_mask.jpg,10,1555
../input/data/train/images/003707_female_Asian_59/mask1.jpg,4,1555
../input/data/train/images/003707_female_Asian_59/normal.jpg,16,1555
../input/data/train/images/003708_female_Asian_56/incorrect_mask.jpg,10,1556
../input/data/train/images/003708_female_Asian_56/mask5.jpg,4,1556
../input/data/train/images/003708_female_Asian_56/normal.jpg,16,1556
../input/data/train/images/003710_female_Asian_60/incorrect_mask.jpg,11,1557
../input/data/train/images/003710_female_Asian_60/mask1.jpg,5,1557
../input/data/train/images/003710_female_Asian_60/mask2.jpg,5,1557
../input/data/train/images/003710_female_Asian_60/mask3.jpg,5,1557
../input/data/train/images/003710_female_Asian_60/mask4.jpg,5,1557
../input/data/train/images/003710_female_Asian_60/mask5.jpg,5,1557
../input/data/train/images/003710_female_Asian_60/normal.jpg,17,1557
../input/data/train/images/003711_female_Asian_58/incorrect_mask.jpg,10,1558
../input/data/train/images/003711_female_Asian_58/mask5.jpg,4,1558
../input/data/train/images/003711_female_Asian_58/normal.jpg,16,1558
../input/data/train/images/003712_male_Asian_60/incorrect_mask.jpg,8,1559
../input/data/train/images/003712_male_Asian_60/mask1.jpg,2,1559
../input/data/train/images/003712_male_Asian_60/mask2.jpg,2,1559
../input/data/train/images/003712_male_Asian_60/mask3.jpg,2,1559
../input/data/train/images/003712_male_Asian_60/mask4.jpg,2,1559
../input/data/train/images/003712_male_Asian_60/mask5.jpg,2,1559
../input/data/train/images/003712_male_Asian_60/normal.jpg,14,1559
../input/data/train/images/003713_female_Asian_55/incorrect_mask.jpg,10,1560
../input/data/train/images/003713_female_Asian_55/mask3.jpg,4,1560
../input/data/train/images/003713_female_Asian_55/normal.jpg,16,1560
../input/data/train/images/003715_male_Asian_60/incorrect_mask.jpg,8,1561
../input/data/train/images/003715_male_Asian_60/mask1.jpg,2,1561
../input/data/train/images/003715_male_Asian_60/mask2.jpg,2,1561
../input/data/train/images/003715_male_Asian_60/mask3.jpg,2,1561
../input/data/train/images/003715_male_Asian_60/mask4.jpg,2,1561
../input/data/train/images/003715_male_Asian_60/mask5.jpg,2,1561
../input/data/train/images/003715_male_Asian_60/normal.jpg,14,1561
../input/data/train/images/003716_female_Asian_58/incorrect_mask.jpg,10,1562
../input/data/train/images/003716_female_Asian_58/mask4.jpg,4,1562
../input/data/train/images/003716_female_Asian_58/normal.jpg,16,1562
../input/data/train/images/003717_female_Asian_60/incorrect_mask.jpg,11,1563
../input/data/train/images/003717_female_Asian_60/mask1.jpg,5,1563
../input/data/train/images/003717_female_Asian_60/mask2.jpg,5,1563
../input/data/train/images/003717_female_Asian_60/mask3.jpg,5,1563
../input/data/train/images/003717_female_Asian_60/mask4.jpg,5,1563
../input/data/train/images/003717_female_Asian_60/mask5.jpg,5,1563
../input/data/train/images/003717_female_Asian_60/normal.jpg,17,1563
../input/data/train/images/003718_female_Asian_60/incorrect_mask.jpg,11,1564
../input/data/train/images/003718_female_Asian_60/mask1.jpg,5,1564
../input/data/train/images/003718_female_Asian_60/mask2.jpg,5,1564
../input/data/train/images/003718_female_Asian_60/mask3.jpg,5,1564
../input/data/train/images/003718_female_Asian_60/mask4.jpg,5,1564
../input/data/train/images/003718_female_Asian_60/mask5.jpg,5,1564
../input/data/train/images/003718_female_Asian_60/normal.jpg,17,1564
../input/data/train/images/003719_male_Asian_60/incorrect_mask.jpg,8,1565
../input/data/train/images/003719_male_Asian_60/mask1.jpg,2,1565
../input/data/train/images/003719_male_Asian_60/mask2.jpg,2,1565
../input/data/train/images/003719_male_Asian_60/mask3.jpg,2,1565
../input/data/train/images/003719_male_Asian_60/mask4.jpg,2,1565
../input/data/train/images/003719_male_Asian_60/mask5.jpg,2,1565
../input/data/train/images/003719_male_Asian_60/normal.jpg,14,1565
../input/data/train/images/003720_male_Asian_54/incorrect_mask.jpg,7,1566
../input/data/train/images/003720_male_Asian_54/mask1.jpg,1,1566
../input/data/train/images/003720_male_Asian_54/normal.jpg,13,1566
../input/data/train/images/003721_female_Asian_60/incorrect_mask.jpg,11,1567
../input/data/train/images/003721_female_Asian_60/mask1.jpg,5,1567
../input/data/train/images/003721_female_Asian_60/mask2.jpg,5,1567
../input/data/train/images/003721_female_Asian_60/mask3.jpg,5,1567
../input/data/train/images/003721_female_Asian_60/mask4.jpg,5,1567
../input/data/train/images/003721_female_Asian_60/mask5.jpg,5,1567
../input/data/train/images/003721_female_Asian_60/normal.jpg,17,1567
../input/data/train/images/003722_female_Asian_56/incorrect_mask.jpg,10,1568
../input/data/train/images/003722_female_Asian_56/mask3.jpg,4,1568
../input/data/train/images/003722_female_Asian_56/normal.jpg,16,1568
../input/data/train/images/003723_female_Asian_60/incorrect_mask.jpg,11,1569
../input/data/train/images/003723_female_Asian_60/mask1.jpg,5,1569
../input/data/train/images/003723_female_Asian_60/mask2.jpg,5,1569
../input/data/train/images/003723_female_Asian_60/mask3.jpg,5,1569
../input/data/train/images/003723_female_Asian_60/mask4.jpg,5,1569
../input/data/train/images/003723_female_Asian_60/mask5.jpg,5,1569
../input/data/train/images/003723_female_Asian_60/normal.jpg,17,1569
../input/data/train/images/003724_female_Asian_58/incorrect_mask.jpg,10,1570
../input/data/train/images/003724_female_Asian_58/mask3.jpg,4,1570
../input/data/train/images/003724_female_Asian_58/normal.jpg,16,1570
../input/data/train/images/003725_male_Asian_58/incorrect_mask.jpg,7,1571
../input/data/train/images/003725_male_Asian_58/mask2.jpg,1,1571
../input/data/train/images/003725_male_Asian_58/normal.jpg,13,1571
../input/data/train/images/003726_female_Asian_58/incorrect_mask.jpg,10,1572
../input/data/train/images/003726_female_Asian_58/mask3.jpg,4,1572
../input/data/train/images/003726_female_Asian_58/normal.jpg,16,1572
../input/data/train/images/003727_male_Asian_60/incorrect_mask.jpg,8,1573
../input/data/train/images/003727_male_Asian_60/mask1.jpg,2,1573
../input/data/train/images/003727_male_Asian_60/mask2.jpg,2,1573
../input/data/train/images/003727_male_Asian_60/mask3.jpg,2,1573
../input/data/train/images/003727_male_Asian_60/mask4.jpg,2,1573
../input/data/train/images/003727_male_Asian_60/mask5.jpg,2,1573
../input/data/train/images/003727_male_Asian_60/normal.jpg,14,1573
../input/data/train/images/003728_female_Asian_60/incorrect_mask.jpg,11,1574
../input/data/train/images/003728_female_Asian_60/mask1.jpg,5,1574
../input/data/train/images/003728_female_Asian_60/mask2.jpg,5,1574
../input/data/train/images/003728_female_Asian_60/mask3.jpg,5,1574
../input/data/train/images/003728_female_Asian_60/mask4.jpg,5,1574
../input/data/train/images/003728_female_Asian_60/mask5.jpg,5,1574
../input/data/train/images/003728_female_Asian_60/normal.jpg,17,1574
../input/data/train/images/003729_female_Asian_60/incorrect_mask.jpg,11,1575
../input/data/train/images/003729_female_Asian_60/mask1.jpg,5,1575
../input/data/train/images/003729_female_Asian_60/mask2.jpg,5,1575
../input/data/train/images/003729_female_Asian_60/mask3.jpg,5,1575
../input/data/train/images/003729_female_Asian_60/mask4.jpg,5,1575
../input/data/train/images/003729_female_Asian_60/mask5.jpg,5,1575
../input/data/train/images/003729_female_Asian_60/normal.jpg,17,1575
../input/data/train/images/003731_female_Asian_60/incorrect_mask.jpg,11,1576
../input/data/train/images/003731_female_Asian_60/mask1.jpg,5,1576
../input/data/train/images/003731_female_Asian_60/mask2.jpg,5,1576
../input/data/train/images/003731_female_Asian_60/mask3.jpg,5,1576
../input/data/train/images/003731_female_Asian_60/mask4.jpg,5,1576
../input/data/train/images/003731_female_Asian_60/mask5.jpg,5,1576
../input/data/train/images/003731_female_Asian_60/normal.jpg,17,1576
../input/data/train/images/003733_male_Asian_58/incorrect_mask.jpg,7,1577
../input/data/train/images/003733_male_Asian_58/mask5.jpg,1,1577
../input/data/train/images/003733_male_Asian_58/normal.jpg,13,1577
../input/data/train/images/003734_male_Asian_55/incorrect_mask.jpg,7,1578
../input/data/train/images/003734_male_Asian_55/mask2.jpg,1,1578
../input/data/train/images/003734_male_Asian_55/normal.jpg,13,1578
../input/data/train/images/003735_male_Asian_60/incorrect_mask.jpg,8,1579
../input/data/train/images/003735_male_Asian_60/mask1.jpg,2,1579
../input/data/train/images/003735_male_Asian_60/mask2.jpg,2,1579
../input/data/train/images/003735_male_Asian_60/mask3.jpg,2,1579
../input/data/train/images/003735_male_Asian_60/mask4.jpg,2,1579
../input/data/train/images/003735_male_Asian_60/mask5.jpg,2,1579
../input/data/train/images/003735_male_Asian_60/normal.jpg,14,1579
../input/data/train/images/003736_female_Asian_60/incorrect_mask.jpg,11,1580
../input/data/train/images/003736_female_Asian_60/mask1.jpg,5,1580
../input/data/train/images/003736_female_Asian_60/mask2.jpg,5,1580
../input/data/train/images/003736_female_Asian_60/mask3.jpg,5,1580
../input/data/train/images/003736_female_Asian_60/mask4.jpg,5,1580
../input/data/train/images/003736_female_Asian_60/mask5.jpg,5,1580
../input/data/train/images/003736_female_Asian_60/normal.jpg,17,1580
../input/data/train/images/003737_female_Asian_40/incorrect_mask.jpg,10,1581
../input/data/train/images/003737_female_Asian_40/mask3.jpg,4,1581
../input/data/train/images/003737_female_Asian_40/normal.jpg,16,1581
../input/data/train/images/003738_female_Asian_55/incorrect_mask.jpg,10,1582
../input/data/train/images/003738_female_Asian_55/mask4.jpg,4,1582
../input/data/train/images/003738_female_Asian_55/normal.jpg,16,1582
../input/data/train/images/003739_female_Asian_55/incorrect_mask.jpg,10,1583
../input/data/train/images/003739_female_Asian_55/mask3.jpg,4,1583
../input/data/train/images/003739_female_Asian_55/normal.jpg,16,1583
../input/data/train/images/003740_female_Asian_50/incorrect_mask.jpg,10,1584
../input/data/train/images/003740_female_Asian_50/mask2.jpg,4,1584
../input/data/train/images/003740_female_Asian_50/normal.jpg,16,1584
../input/data/train/images/003742_female_Asian_60/incorrect_mask.jpg,11,1585
../input/data/train/images/003742_female_Asian_60/mask1.jpg,5,1585
../input/data/train/images/003742_female_Asian_60/mask2.jpg,5,1585
../input/data/train/images/003742_female_Asian_60/mask3.jpg,5,1585
../input/data/train/images/003742_female_Asian_60/mask4.jpg,5,1585
../input/data/train/images/003742_female_Asian_60/mask5.jpg,5,1585
../input/data/train/images/003742_female_Asian_60/normal.jpg,17,1585
../input/data/train/images/003743_female_Asian_50/incorrect_mask.jpg,10,1586
../input/data/train/images/003743_female_Asian_50/mask2.jpg,4,1586
../input/data/train/images/003743_female_Asian_50/normal.jpg,16,1586
../input/data/train/images/003745_male_Asian_55/incorrect_mask.jpg,7,1587
../input/data/train/images/003745_male_Asian_55/mask1.jpg,1,1587
../input/data/train/images/003745_male_Asian_55/normal.jpg,13,1587
../input/data/train/images/003746_male_Asian_50/incorrect_mask.jpg,7,1588
../input/data/train/images/003746_male_Asian_50/mask1.jpg,1,1588
../input/data/train/images/003746_male_Asian_50/normal.jpg,13,1588
../input/data/train/images/003748_male_Asian_50/incorrect_mask.jpg,7,1589
../input/data/train/images/003748_male_Asian_50/mask5.jpg,1,1589
../input/data/train/images/003748_male_Asian_50/normal.jpg,13,1589
../input/data/train/images/003751_male_Asian_52/incorrect_mask.jpg,7,1590
../input/data/train/images/003751_male_Asian_52/mask3.jpg,1,1590
../input/data/train/images/003751_male_Asian_52/normal.jpg,13,1590
../input/data/train/images/003752_female_Asian_44/incorrect_mask.jpg,10,1591
../input/data/train/images/003752_female_Asian_44/mask1.jpg,4,1591
../input/data/train/images/003752_female_Asian_44/normal.jpg,16,1591
../input/data/train/images/003753_female_Asian_50/incorrect_mask.jpg,10,1592
../input/data/train/images/003753_female_Asian_50/mask3.jpg,4,1592
../input/data/train/images/003753_female_Asian_50/normal.jpg,16,1592
../input/data/train/images/003754_male_Asian_52/incorrect_mask.jpg,7,1593
../input/data/train/images/003754_male_Asian_52/mask2.jpg,1,1593
../input/data/train/images/003754_male_Asian_52/normal.jpg,13,1593
../input/data/train/images/003755_male_Asian_52/incorrect_mask.jpg,7,1594
../input/data/train/images/003755_male_Asian_52/mask3.jpg,1,1594
../input/data/train/images/003755_male_Asian_52/normal.jpg,13,1594
../input/data/train/images/003756_female_Asian_48/incorrect_mask.jpg,10,1595
../input/data/train/images/003756_female_Asian_48/mask5.jpg,4,1595
../input/data/train/images/003756_female_Asian_48/normal.jpg,16,1595
../input/data/train/images/003757_female_Asian_52/incorrect_mask.jpg,10,1596
../input/data/train/images/003757_female_Asian_52/mask3.jpg,4,1596
../input/data/train/images/003757_female_Asian_52/normal.jpg,16,1596
../input/data/train/images/003759_male_Asian_50/incorrect_mask.jpg,7,1597
../input/data/train/images/003759_male_Asian_50/mask4.jpg,1,1597
../input/data/train/images/003759_male_Asian_50/normal.jpg,13,1597
../input/data/train/images/003760_female_Asian_52/incorrect_mask.jpg,10,1598
../input/data/train/images/003760_female_Asian_52/mask2.jpg,4,1598
../input/data/train/images/003760_female_Asian_52/normal.jpg,16,1598
../input/data/train/images/003761_male_Asian_58/incorrect_mask.jpg,7,1599
../input/data/train/images/003761_male_Asian_58/mask4.jpg,1,1599
../input/data/train/images/003761_male_Asian_58/normal.jpg,13,1599
../input/data/train/images/003762_female_Asian_44/incorrect_mask.jpg,10,1600
../input/data/train/images/003762_female_Asian_44/mask5.jpg,4,1600
../input/data/train/images/003762_female_Asian_44/normal.jpg,16,1600
../input/data/train/images/003763_female_Asian_50/incorrect_mask.jpg,10,1601
../input/data/train/images/003763_female_Asian_50/mask3.jpg,4,1601
../input/data/train/images/003763_female_Asian_50/normal.jpg,16,1601
../input/data/train/images/003764_female_Asian_49/incorrect_mask.jpg,10,1602
../input/data/train/images/003764_female_Asian_49/mask4.jpg,4,1602
../input/data/train/images/003764_female_Asian_49/normal.jpg,16,1602
../input/data/train/images/003765_male_Asian_57/incorrect_mask.jpg,7,1603
../input/data/train/images/003765_male_Asian_57/mask2.jpg,1,1603
../input/data/train/images/003765_male_Asian_57/normal.jpg,13,1603
../input/data/train/images/003766_male_Asian_38/incorrect_mask.jpg,7,1604
../input/data/train/images/003766_male_Asian_38/mask3.jpg,1,1604
../input/data/train/images/003766_male_Asian_38/normal.jpg,13,1604
../input/data/train/images/003767_female_Asian_52/incorrect_mask.jpg,10,1605
../input/data/train/images/003767_female_Asian_52/mask5.jpg,4,1605
../input/data/train/images/003767_female_Asian_52/normal.jpg,16,1605
../input/data/train/images/003768_female_Asian_50/incorrect_mask.jpg,10,1606
../input/data/train/images/003768_female_Asian_50/mask5.jpg,4,1606
../input/data/train/images/003768_female_Asian_50/normal.jpg,16,1606
../input/data/train/images/003769_female_Asian_60/incorrect_mask.jpg,11,1607
../input/data/train/images/003769_female_Asian_60/mask1.jpg,5,1607
../input/data/train/images/003769_female_Asian_60/mask2.jpg,5,1607
../input/data/train/images/003769_female_Asian_60/mask3.jpg,5,1607
../input/data/train/images/003769_female_Asian_60/mask4.jpg,5,1607
../input/data/train/images/003769_female_Asian_60/mask5.jpg,5,1607
../input/data/train/images/003769_female_Asian_60/normal.jpg,17,1607
../input/data/train/images/003771_male_Asian_55/incorrect_mask.jpg,7,1608
../input/data/train/images/003771_male_Asian_55/mask3.jpg,1,1608
../input/data/train/images/003771_male_Asian_55/normal.jpg,13,1608
../input/data/train/images/003772_female_Asian_60/incorrect_mask.jpg,11,1609
../input/data/train/images/003772_female_Asian_60/mask1.jpg,5,1609
