ImageID,ans,type
../input/data/train/images/003586_male_Asian_60/mask1.jpg,002,train
../input/data/train/images/000225_female_Asian_25/normal.jpg,210,val
../input/data/train/images/003442_female_Asian_60/mask1.jpg,012,train
../input/data/train/images/000556_male_Asian_57/mask3.jpg,001,train
../input/data/train/images/003424-1_female_Asian_44/mask1.jpg,011,val
../input/data/train/images/003564_male_Asian_60/mask2.jpg,002,val
../input/data/train/images/006375_male_Asian_19/mask3.jpg,000,train
../input/data/train/images/001456_male_Asian_57/mask4.jpg,001,train
../input/data/train/images/001230_male_Asian_24/mask5.jpg,000,train
../input/data/train/images/003066_female_Asian_19/normal.jpg,210,train
../input/data/train/images/005459_male_Asian_60/normal.jpg,202,train
../input/data/train/images/001904_male_Asian_59/incorrect_mask.jpg,101,train
../input/data/train/images/004245_female_Asian_49/mask3.jpg,011,val
../input/data/train/images/000655_male_Asian_53/incorrect_mask.jpg,101,val
../input/data/train/images/006230_male_Asian_19/mask1.jpg,000,train
../input/data/train/images/003837_male_Asian_60/normal.jpg,202,train
../input/data/train/images/001904_male_Asian_59/normal.jpg,201,train
../input/data/train/images/001566_female_Asian_26/mask3.jpg,010,train
../input/data/train/images/001445_male_Asian_57/incorrect_mask.jpg,101,train
../input/data/train/images/003152_female_Asian_19/mask5.jpg,010,train
../input/data/train/images/001903_female_Asian_60/normal.jpg,212,train
../input/data/train/images/003587_female_Asian_58/normal.jpg,211,train
../input/data/train/images/005110_female_Asian_53/incorrect_mask.jpg,111,val
../input/data/train/images/001063_female_Asian_60/mask2.jpg,012,train
../input/data/train/images/003518_male_Asian_57/mask2.jpg,001,train
../input/data/train/images/001159_male_Asian_24/mask2.jpg,000,train
../input/data/train/images/003440_male_Asian_60/mask4.jpg,002,val
../input/data/train/images/003930_male_Asian_42/mask4.jpg,001,train
../input/data/train/images/005092_male_Asian_52/incorrect_mask.jpg,101,train
../input/data/train/images/004347_male_Asian_60/normal.jpg,202,train
../input/data/train/images/005252_male_Asian_21/incorrect_mask.jpg,100,train
../input/data/train/images/003981_male_Asian_60/normal.jpg,202,val
../input/data/train/images/003278_female_Asian_20/incorrect_mask.jpg,110,val
../input/data/train/images/005424_male_Asian_36/mask1.jpg,001,train
../input/data/train/images/003701_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/006244_male_Asian_19/incorrect_mask.png,100,train
../input/data/train/images/001060_female_Asian_25/normal.jpg,210,train
../input/data/train/images/001293_female_Asian_24/incorrect_mask.jpg,110,val
../input/data/train/images/004282_male_Asian_60/mask2.jpg,002,train
../input/data/train/images/006415_female_Asian_18/normal.jpg,210,train
../input/data/train/images/005045_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/004251_female_Asian_55/incorrect_mask.jpg,111,train
../input/data/train/images/005487_female_Asian_48/mask1.jpg,011,train
../input/data/train/images/001975_female_Asian_57/incorrect_mask.jpg,111,train
../input/data/train/images/004436_male_Asian_22/incorrect_mask.jpg,100,train
../input/data/train/images/006441_female_Asian_18/normal.jpg,210,val
../input/data/train/images/001817_male_Asian_23/mask1.jpg,000,val
../input/data/train/images/000080_female_Asian_57/mask2.jpg,011,train
../input/data/train/images/003187_female_Asian_20/incorrect_mask.jpg,110,train
../input/data/train/images/003570_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/001059_female_Asian_25/normal.jpg,210,train
../input/data/train/images/006207_male_Asian_19/normal.png,200,train
../input/data/train/images/004363_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/003326_female_Asian_20/mask4.jpg,010,train
../input/data/train/images/001299_female_Asian_25/incorrect_mask.jpg,110,train
../input/data/train/images/006597_male_Asian_19/mask5.jpg,000,val
../input/data/train/images/001900_female_Asian_60/mask4.jpg,012,val
../input/data/train/images/003508-1_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001570_male_Asian_60/normal.jpg,202,train
../input/data/train/images/005238_male_Asian_25/normal.jpg,200,train
../input/data/train/images/004332_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/001578_male_Asian_56/incorrect_mask.jpg,101,train
../input/data/train/images/004324_female_Asian_60/normal.jpg,212,train
../input/data/train/images/003727_male_Asian_60/mask4.jpg,002,train
../input/data/train/images/001444_male_Asian_60/mask3.jpg,002,train
../input/data/train/images/001215_male_Asian_19/incorrect_mask.jpg,100,train
../input/data/train/images/001518_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/004236_male_Asian_60/incorrect_mask.jpg,102,val
../input/data/train/images/003004_female_Asian_19/mask4.jpg,010,train
../input/data/train/images/003715_male_Asian_60/normal.jpg,202,train
../input/data/train/images/006438_female_Asian_18/mask4.jpg,010,val
../input/data/train/images/005088_female_Asian_29/mask3.jpg,010,train
../input/data/train/images/003526_male_Asian_60/normal.jpg,202,train
../input/data/train/images/003287_female_Asian_19/mask5.jpg,010,train
../input/data/train/images/003610_male_Asian_57/mask3.jpg,001,val
../input/data/train/images/005509_female_Asian_46/mask2.jpg,011,val
../input/data/train/images/004446_male_Asian_40/incorrect_mask.jpg,101,val
../input/data/train/images/006678_male_Asian_19/mask3.jpg,000,val
../input/data/train/images/001512_female_Asian_18/mask5.jpg,010,train
../input/data/train/images/004232_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001792_male_Asian_26/mask4.jpg,000,train
../input/data/train/images/005052_male_Asian_46/normal.jpg,201,train
../input/data/train/images/001574_female_Asian_34/incorrect_mask.jpg,111,train
../input/data/train/images/003511_male_Asian_54/normal.jpg,201,train
../input/data/train/images/003552_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/003866_male_Asian_40/normal.jpg,201,train
../input/data/train/images/001170_female_Asian_55/mask1.jpg,011,train
../input/data/train/images/001918_male_Asian_50/normal.jpg,201,train
../input/data/train/images/001637_female_Asian_34/normal.jpg,211,train
../input/data/train/images/001420_male_Asian_49/incorrect_mask.jpg,101,train
../input/data/train/images/004081_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001895_female_Asian_60/mask1.jpg,012,train
../input/data/train/images/003115_female_Asian_18/mask3.jpg,010,train
../input/data/train/images/004288_female_Asian_60/mask5.jpg,012,train
../input/data/train/images/001194_male_Asian_25/normal.jpg,200,train
../input/data/train/images/005420_female_Asian_48/normal.jpg,211,train
../input/data/train/images/003162_female_Asian_19/incorrect_mask.jpg,110,val
../input/data/train/images/004289_male_Asian_60/mask3.jpg,002,train
../input/data/train/images/003092_female_Asian_20/normal.jpg,210,train
../input/data/train/images/003398_female_Asian_19/normal.jpg,210,train
../input/data/train/images/000047_male_Asian_58/incorrect_mask.jpg,101,train
../input/data/train/images/004236_male_Asian_60/mask2.jpg,002,train
../input/data/train/images/003921_male_Asian_59/normal.jpg,201,train
../input/data/train/images/006682_male_Asian_19/normal.jpg,200,train
../input/data/train/images/003735_male_Asian_60/mask4.jpg,002,train
../input/data/train/images/004080_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/003704_male_Asian_60/normal.jpg,202,train
../input/data/train/images/003772_female_Asian_60/mask4.jpg,012,train
../input/data/train/images/005088_female_Asian_29/normal.jpg,210,train
../input/data/train/images/004414_female_Asian_20/incorrect_mask.jpg,110,train
../input/data/train/images/000597_male_Asian_57/mask4.jpg,001,train
../input/data/train/images/003433_male_Asian_59/normal.jpg,201,train
../input/data/train/images/003570_female_Asian_60/normal.jpg,212,train
../input/data/train/images/003398_female_Asian_19/incorrect_mask.jpg,110,train
../input/data/train/images/001611_male_Asian_23/incorrect_mask.jpg,100,train
../input/data/train/images/003187_female_Asian_20/normal.jpg,210,train
../input/data/train/images/006163_female_Asian_18/mask5.png,010,train
../input/data/train/images/005269_male_Asian_21/mask3.jpg,000,train
../input/data/train/images/003007_female_Asian_19/normal.jpg,210,val
../input/data/train/images/004396_female_Asian_60/mask5.jpg,012,train
../input/data/train/images/001557_female_Asian_23/mask3.jpg,010,val
../input/data/train/images/006057_female_Asian_19/normal.png,210,train
../input/data/train/images/000815_female_Asian_51/incorrect_mask.jpg,111,val
../input/data/train/images/003437_female_Asian_30/incorrect_mask.jpg,111,val
../input/data/train/images/004311_female_Asian_55/normal.jpg,211,train
../input/data/train/images/006717_male_Asian_19/normal.jpg,200,train
../input/data/train/images/003109_female_Asian_20/incorrect_mask.jpg,110,val
../input/data/train/images/004232_female_Asian_60/mask5.jpg,012,train
../input/data/train/images/005404_female_Asian_25/mask3.jpg,010,val
../input/data/train/images/005093_female_Asian_49/normal.jpg,211,train
../input/data/train/images/003762_female_Asian_44/mask4.jpg,011,train
../input/data/train/images/004096_male_Asian_60/mask1.jpg,002,train
../input/data/train/images/000830_female_Asian_55/normal.jpg,211,train
../input/data/train/images/004219_male_Asian_60/mask4.jpg,002,train
../input/data/train/images/006709_male_Asian_19/incorrect_mask.jpg,100,train
../input/data/train/images/001564_male_Asian_22/normal.jpg,200,val
../input/data/train/images/005488_male_Asian_50/mask2.jpg,001,val
../input/data/train/images/003711_female_Asian_58/normal.jpg,211,train
../input/data/train/images/001765_male_Asian_58/mask3.jpg,001,train
../input/data/train/images/006680_male_Asian_19/mask4.jpeg,000,train
../input/data/train/images/001471_female_Asian_60/mask4.jpg,012,train
../input/data/train/images/001094_male_Asian_23/normal.jpg,200,train
../input/data/train/images/003837_male_Asian_60/mask1.jpg,002,train
../input/data/train/images/001477_male_Asian_57/incorrect_mask.jpg,101,val
../input/data/train/images/000009_female_Asian_56/incorrect_mask.jpg,111,val
../input/data/train/images/005294_male_Asian_56/normal.jpg,201,val
../input/data/train/images/003772_female_Asian_60/mask5.jpg,012,val
../input/data/train/images/000565_female_Asian_35/incorrect_mask.jpg,111,train
../input/data/train/images/003731_female_Asian_60/incorrect_mask.jpg,112,val
../input/data/train/images/000348_male_Asian_58/incorrect_mask.jpg,101,train
../input/data/train/images/001471_female_Asian_60/normal.jpg,212,val
../input/data/train/images/004322_female_Asian_60/mask5.jpg,012,val
../input/data/train/images/004385_male_Asian_60/mask3.jpg,002,train
../input/data/train/images/000636_female_Asian_51/normal.jpg,211,train
../input/data/train/images/003039_female_Asian_19/normal.jpg,210,train
../input/data/train/images/006531_female_Asian_20/mask1.jpeg,010,train
../input/data/train/images/003718_female_Asian_60/mask3.jpg,012,train
../input/data/train/images/003097_female_Asian_20/normal.jpg,210,train
../input/data/train/images/001785_male_Asian_26/normal.jpg,200,val
../input/data/train/images/003710_female_Asian_60/normal.jpg,212,val
../input/data/train/images/001123_female_Asian_25/mask1.jpg,010,val
../input/data/train/images/006751_male_Asian_20/mask2.jpg,000,train
../input/data/train/images/001063_female_Asian_60/normal.jpg,212,train
../input/data/train/images/006385_male_Asian_19/incorrect_mask.jpg,100,val
../input/data/train/images/001244_male_Asian_23/incorrect_mask.jpg,100,train
../input/data/train/images/003302_female_Asian_18/normal.jpg,210,train
../input/data/train/images/004086_male_Asian_56/normal.jpg,201,train
../input/data/train/images/003840_male_Asian_56/incorrect_mask.jpg,101,train
../input/data/train/images/005083_female_Asian_27/mask1.jpg,010,val
../input/data/train/images/006646_male_Asian_19/incorrect_mask.jpeg,100,train
../input/data/train/images/006488_female_Asian_18/mask3.jpg,010,train
../input/data/train/images/004260_female_Asian_60/mask5.jpg,012,train
../input/data/train/images/006649_male_Asian_19/mask1.jpeg,000,train
../input/data/train/images/003728_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001355_female_Asian_22/normal.jpg,210,train
../input/data/train/images/003371_female_Asian_19/incorrect_mask.jpg,110,train
../input/data/train/images/003866_male_Asian_40/mask3.jpg,001,train
../input/data/train/images/000525_female_Asian_53/normal.jpg,211,train
../input/data/train/images/001012_female_Asian_18/incorrect_mask.jpg,110,train
../input/data/train/images/003727_male_Asian_60/mask2.jpg,002,train
../input/data/train/images/003727_male_Asian_60/normal.jpg,202,train
../input/data/train/images/003786_female_Asian_45/incorrect_mask.jpg,111,train
../input/data/train/images/001376_female_Asian_58/incorrect_mask.jpg,111,train
../input/data/train/images/005515_female_Asian_60/normal.jpg,212,val
../input/data/train/images/004096_male_Asian_60/incorrect_mask.jpg,102,val
../input/data/train/images/003557_female_Asian_51/incorrect_mask.jpg,111,train
../input/data/train/images/001480_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001070_female_Asian_58/mask5.jpg,011,train
../input/data/train/images/003704_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/004265_male_Asian_60/incorrect_mask.jpg,102,val
../input/data/train/images/004239_female_Asian_60/incorrect_mask.jpg,112,val
../input/data/train/images/001102_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/003859_male_Asian_60/normal.jpg,202,train
../input/data/train/images/004458_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001705_male_Asian_37/mask3.jpg,001,train
../input/data/train/images/001578_male_Asian_56/normal.jpg,201,train
../input/data/train/images/003454_female_Asian_60/mask3.jpg,012,train
../input/data/train/images/001593_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001331_female_Asian_23/normal.jpg,210,val
../input/data/train/images/001625_male_Asian_60/normal.jpg,202,val
../input/data/train/images/003515_male_Asian_49/incorrect_mask.jpg,101,train
../input/data/train/images/001455_female_Asian_60/mask2.jpg,012,train
../input/data/train/images/006673_male_Asian_19/mask1.jpg,000,train
../input/data/train/images/005211_male_Asian_22/mask3.jpg,000,val
../input/data/train/images/001106_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/006463_female_Asian_18/incorrect_mask.jpg,110,train
../input/data/train/images/006682_male_Asian_19/incorrect_mask.jpg,100,train
../input/data/train/images/003871_female_Asian_57/normal.jpg,211,train
../input/data/train/images/004354_male_Asian_60/mask4.jpg,002,val
../input/data/train/images/003751_male_Asian_52/mask3.jpg,001,train
../input/data/train/images/000309_male_Asian_29/mask1.jpg,000,train
../input/data/train/images/000669_female_Asian_58/incorrect_mask.jpg,111,val
../input/data/train/images/004085_female_Asian_60/incorrect_mask.jpg,112,val
../input/data/train/images/003121_female_Asian_19/mask2.jpg,010,val
../input/data/train/images/001152_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/001231_male_Asian_26/mask3.jpg,000,train
../input/data/train/images/001018_female_Asian_25/mask2.jpg,010,train
../input/data/train/images/000626_female_Asian_57/incorrect_mask.jpg,111,val
../input/data/train/images/004323_female_Asian_60/mask2.jpg,012,train
../input/data/train/images/004289_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/005418_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/006664_male_Asian_19/mask3.jpg,000,train
../input/data/train/images/004249_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/001304_male_Asian_26/mask1.jpg,000,train
../input/data/train/images/001418_male_Asian_59/incorrect_mask.jpg,101,train
../input/data/train/images/004348_male_Asian_59/normal.jpg,201,val
../input/data/train/images/003082_female_Asian_19/incorrect_mask.jpg,110,val
../input/data/train/images/000732_female_Asian_54/mask5.jpg,011,train
../input/data/train/images/001188_male_Asian_60/normal.jpg,202,val
../input/data/train/images/003526_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/001047-1_male_Asian_20/normal.jpg,200,val
../input/data/train/images/006613_male_Asian_19/incorrect_mask.jpeg,100,val
../input/data/train/images/001097_female_Asian_39/normal.jpg,211,val
../input/data/train/images/005294_male_Asian_56/incorrect_mask.jpg,101,val
../input/data/train/images/003380_female_Asian_19/mask1.jpg,010,train
../input/data/train/images/003737_female_Asian_40/mask3.jpg,011,train
../input/data/train/images/003743_female_Asian_50/mask3.jpg,011,train
../input/data/train/images/006529_female_Asian_20/normal.jpeg,210,train
../input/data/train/images/006522_female_Asian_19/mask1.jpeg,010,train
../input/data/train/images/004233_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001221_male_Asian_19/mask1.jpg,000,train
../input/data/train/images/004339_female_Asian_60/normal.jpg,212,train
../input/data/train/images/000711_female_Asian_53/mask5.jpg,011,train
../input/data/train/images/003039_female_Asian_19/incorrect_mask.jpg,110,train
../input/data/train/images/004463_female_Asian_60/mask2.jpg,012,train
../input/data/train/images/003577_male_Asian_60/mask3.jpg,002,train
../input/data/train/images/000574_female_Asian_56/incorrect_mask.jpg,111,train
../input/data/train/images/001565_male_Asian_60/mask4.jpg,002,train
../input/data/train/images/004259_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/006415_female_Asian_18/incorrect_mask.jpg,110,train
../input/data/train/images/005126_female_Asian_46/normal.jpg,211,train
../input/data/train/images/001917_male_Asian_53/mask1.jpg,001,train
../input/data/train/images/004086_male_Asian_56/incorrect_mask.jpg,101,train
../input/data/train/images/003074_female_Asian_19/normal.jpg,210,train
../input/data/train/images/001895_female_Asian_60/normal.jpg,212,train
../input/data/train/images/004339_female_Asian_60/mask3.jpg,012,val
../input/data/train/images/001704_male_Asian_51/mask5.jpg,001,train
../input/data/train/images/003859_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/004385_male_Asian_60/mask2.jpg,002,train
../input/data/train/images/004482_male_Asian_53/normal.jpg,201,train
../input/data/train/images/001581_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/006435_female_Asian_18/mask2.jpg,010,train
../input/data/train/images/003586_male_Asian_60/normal.jpg,202,train
../input/data/train/images/005026_male_Asian_60/normal.jpg,202,train
../input/data/train/images/003264_female_Asian_19/mask5.jpg,010,val
../input/data/train/images/003731_female_Asian_60/normal.jpg,212,val
../input/data/train/images/000609_male_Asian_57/incorrect_mask.jpg,101,train
../input/data/train/images/003574_male_Asian_54/incorrect_mask.jpg,101,val
../input/data/train/images/001155_male_Asian_28/mask5.jpg,000,train
../input/data/train/images/001132_female_Asian_43/normal.jpg,211,train
../input/data/train/images/006242_male_Asian_19/normal.png,200,val
../input/data/train/images/006424_female_Asian_18/incorrect_mask.jpg,110,train
../input/data/train/images/005238_male_Asian_25/incorrect_mask.jpg,100,train
../input/data/train/images/005052_male_Asian_46/incorrect_mask.jpg,101,train
../input/data/train/images/006687_male_Asian_19/normal.jpg,200,train
../input/data/train/images/004393_male_Asian_60/mask4.jpg,002,train
../input/data/train/images/003735_male_Asian_60/normal.jpg,202,train
../input/data/train/images/001472_female_Asian_60/normal.jpg,212,train
../input/data/train/images/005258_male_Asian_22/incorrect_mask.jpg,100,val
../input/data/train/images/003056_female_Asian_20/incorrect_mask.jpg,110,train
../input/data/train/images/003392_female_Asian_19/normal.jpg,210,train
../input/data/train/images/003082_female_Asian_19/normal.jpg,210,val
../input/data/train/images/005071_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/003433_male_Asian_59/incorrect_mask.jpg,101,train
../input/data/train/images/001494_male_Asian_60/incorrect_mask.jpg,102,val
../input/data/train/images/004231_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/000776_female_Asian_57/mask1.jpg,011,train
../input/data/train/images/001289_female_Asian_23/incorrect_mask.jpg,110,train
../input/data/train/images/000606_female_Asian_58/normal.jpg,211,train
../input/data/train/images/006754_male_Asian_19/normal.jpg,200,val
../input/data/train/images/004429_male_Asian_18/mask2.jpg,000,train
../input/data/train/images/003733_male_Asian_58/mask4.jpg,001,val
../input/data/train/images/003511_male_Asian_54/incorrect_mask.jpg,101,train
../input/data/train/images/004429_male_Asian_18/incorrect_mask.jpg,100,train
../input/data/train/images/005110_female_Asian_53/normal.jpg,211,val
../input/data/train/images/004324_female_Asian_60/mask2.jpg,012,train
../input/data/train/images/001459_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/005404_female_Asian_25/normal.jpg,210,train
../input/data/train/images/003289_female_Asian_19/mask3.jpg,010,train
../input/data/train/images/003701_male_Asian_60/normal.jpg,202,train
../input/data/train/images/005483_female_Asian_45/incorrect_mask.jpg,111,train
../input/data/train/images/001643_female_Asian_21/incorrect_mask.jpg,110,train
../input/data/train/images/000662_female_Asian_53/mask5.jpg,011,train
../input/data/train/images/000696_female_Asian_58/normal.jpg,211,train
../input/data/train/images/004178_male_Asian_55/mask1.jpg,001,train
../input/data/train/images/003701_male_Asian_60/mask2.jpg,002,train
../input/data/train/images/004217_female_Asian_60/normal.jpg,212,train
../input/data/train/images/004231_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001489_male_Asian_55/incorrect_mask.jpg,101,train
../input/data/train/images/005404_female_Asian_25/incorrect_mask.jpg,110,train
../input/data/train/images/001725_female_Asian_25/incorrect_mask.jpg,110,train
../input/data/train/images/005141_male_Asian_48/incorrect_mask.jpg,101,train
../input/data/train/images/003871_female_Asian_57/incorrect_mask.jpg,111,train
../input/data/train/images/003840_male_Asian_56/normal.jpg,201,train
../input/data/train/images/003843_male_Asian_55/normal.jpg,201,train
../input/data/train/images/006744_male_Asian_20/mask4.jpg,000,val
../input/data/train/images/003816_male_Asian_57/normal.jpg,201,train
../input/data/train/images/003568_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001491_male_Asian_25/incorrect_mask.jpg,100,val
../input/data/train/images/003563_male_Asian_60/mask4.jpg,002,train
../input/data/train/images/001533_male_Asian_59/mask5.jpg,001,train
../input/data/train/images/006096_male_Asian_19/mask2.jpg,000,train
../input/data/train/images/003765_male_Asian_57/normal.jpg,201,train
../input/data/train/images/003571_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/003012_female_Asian_18/mask4.jpg,010,train
../input/data/train/images/001900_female_Asian_60/incorrect_mask.jpg,112,val
../input/data/train/images/004288_female_Asian_60/mask1.jpg,012,train
../input/data/train/images/005420_female_Asian_48/incorrect_mask.jpg,111,train
../input/data/train/images/000819_female_Asian_57/incorrect_mask.jpg,111,val
../input/data/train/images/006646_male_Asian_19/normal.jpeg,200,train
../input/data/train/images/001840-1_male_Asian_22/incorrect_mask.jpg,100,train
../input/data/train/images/001233_male_Asian_25/incorrect_mask.jpg,100,train
../input/data/train/images/004396_female_Asian_60/mask2.jpg,012,train
../input/data/train/images/004241_male_Asian_60/mask4.jpg,002,train
../input/data/train/images/005416_female_Asian_48/incorrect_mask.jpg,111,train
../input/data/train/images/001445_male_Asian_57/normal.jpg,201,train
../input/data/train/images/001592_male_Asian_59/normal.jpg,201,train
../input/data/train/images/003084_female_Asian_19/mask2.jpg,010,train
../input/data/train/images/003574_male_Asian_54/normal.jpg,201,val
../input/data/train/images/006709_male_Asian_19/normal.jpg,200,train
../input/data/train/images/004289_male_Asian_60/normal.jpg,202,train
../input/data/train/images/003555_female_Asian_48/normal.jpg,211,train
../input/data/train/images/005036_female_Asian_52/mask5.jpg,011,val
../input/data/train/images/004339_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/003706_male_Asian_60/mask4.jpg,002,val
../input/data/train/images/003011_female_Asian_19/incorrect_mask.jpg,110,val
../input/data/train/images/001067_male_Asian_24/normal.jpg,200,train
../input/data/train/images/001064_female_Asian_44/mask5.jpg,011,val
../input/data/train/images/005448_female_Asian_54/mask4.jpg,011,train
../input/data/train/images/001341_male_Asian_58/normal.jpg,201,val
../input/data/train/images/003699_male_Asian_41/incorrect_mask.jpg,101,train
../input/data/train/images/003538_male_Asian_51/incorrect_mask.jpg,101,train
../input/data/train/images/004394_male_Asian_53/incorrect_mask.jpg,101,train
../input/data/train/images/003483_male_Asian_56/normal.jpg,201,train
../input/data/train/images/004357_male_Asian_60/normal.jpg,202,train
../input/data/train/images/004463_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/006483_female_Asian_18/normal.jpg,210,train
../input/data/train/images/003555_female_Asian_48/incorrect_mask.jpg,111,train
../input/data/train/images/001710_male_Asian_58/normal.jpg,201,train
../input/data/train/images/003400_female_Asian_19/incorrect_mask.jpg,110,train
../input/data/train/images/003100_female_Asian_20/mask2.jpg,010,train
../input/data/train/images/004281_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/003344_female_Asian_19/mask3.jpg,010,val
../input/data/train/images/003710_female_Asian_60/incorrect_mask.jpg,112,val
../input/data/train/images/001636_male_Asian_28/mask2.jpg,000,train
../input/data/train/images/001023_male_Asian_19/mask3.jpg,000,train
../input/data/train/images/004277_male_Asian_60/normal.jpg,202,train
../input/data/train/images/003833_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/006386_male_Asian_19/incorrect_mask.jpg,100,train
../input/data/train/images/004393_male_Asian_60/incorrect_mask.jpg,102,val
../input/data/train/images/004386_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001143_female_Asian_35/normal.jpg,211,train
../input/data/train/images/003712_male_Asian_60/mask2.jpg,002,train
../input/data/train/images/001482_female_Asian_60/normal.jpg,212,train
../input/data/train/images/006132_male_Asian_19/normal.png,200,train
../input/data/train/images/001299_female_Asian_25/normal.jpg,210,train
../input/data/train/images/003706_male_Asian_60/normal.jpg,202,train
../input/data/train/images/000775_male_Asian_56/mask5.jpg,001,val
../input/data/train/images/004286_male_Asian_60/mask1.jpg,002,val
../input/data/train/images/003160_female_Asian_19/mask2.jpg,010,train
../input/data/train/images/005500_female_Asian_49/normal.jpg,211,train
../input/data/train/images/001098_male_Asian_23/mask5.jpg,000,train
../input/data/train/images/003929_male_Asian_59/mask1.jpg,001,train
../input/data/train/images/005093_female_Asian_49/incorrect_mask.jpg,111,train
../input/data/train/images/004201_female_Asian_18/mask5.jpg,010,train
../input/data/train/images/001094_male_Asian_23/incorrect_mask.jpg,100,train
../input/data/train/images/001018_female_Asian_25/incorrect_mask.jpg,110,train
../input/data/train/images/003435_female_Asian_52/normal.jpg,211,train
../input/data/train/images/003723_female_Asian_60/mask1.jpg,012,train
../input/data/train/images/003833_female_Asian_60/normal.jpg,212,train
../input/data/train/images/003642_male_Asian_59/incorrect_mask.jpg,101,train
../input/data/train/images/003772_female_Asian_60/mask3.jpg,012,train
../input/data/train/images/001561_male_Asian_20/mask1.jpg,000,train
../input/data/train/images/004215_female_Asian_60/mask1.jpg,012,train
../input/data/train/images/001975_female_Asian_57/normal.jpg,211,train
../input/data/train/images/001727_male_Asian_28/incorrect_mask.jpg,100,val
../input/data/train/images/003664_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/003577_male_Asian_60/mask2.jpg,002,val
../input/data/train/images/006476_female_Asian_18/incorrect_mask.jpg,110,train
../input/data/train/images/000626_female_Asian_57/normal.jpg,211,val
../input/data/train/images/001752_male_Asian_53/incorrect_mask.jpg,101,train
../input/data/train/images/001635_male_Asian_45/normal.jpg,201,train
../input/data/train/images/003571_male_Asian_60/mask3.jpg,002,train
../input/data/train/images/001363_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001251_male_Asian_19/mask5.jpg,000,val
../input/data/train/images/000750_female_Asian_52/normal.jpg,211,train
../input/data/train/images/004277_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/003080_female_Asian_19/incorrect_mask.jpg,110,val
../input/data/train/images/004303_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/006676_male_Asian_20/normal.jpg,200,train
../input/data/train/images/003579_male_Asian_60/normal.jpg,202,train
../input/data/train/images/005500_female_Asian_49/incorrect_mask.jpg,111,train
../input/data/train/images/003406_male_Asian_55/mask4.jpg,001,train
../input/data/train/images/001565_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/003577_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/000269_male_Asian_56/incorrect_mask.jpg,101,train
../input/data/train/images/003577_male_Asian_60/normal.jpg,202,train
../input/data/train/images/001455_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001451_female_Asian_52/normal.jpg,211,train
../input/data/train/images/000620_female_Asian_51/normal.jpg,211,train
../input/data/train/images/006226_male_Asian_19/mask4.jpg,000,train
../input/data/train/images/003517_male_Asian_58/normal.jpg,201,train
../input/data/train/images/005504_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001363_female_Asian_60/incorrect_mask.jpg,112,train
